category,name,broad,price,feature,discount,link,new
单人沙发/扶手椅,高背扶手椅,维伯,"¥ 1,999.00",,False,http://www.ikea.com/cn/zh/catalog/products/S79090451/,True
LED灯具,LED 灯泡 E27 1000流明,里代尔,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
灯泡和配件,LED灯泡 GX53 1000流明,里代尔,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
备用沙发套,3人沙发套+2个贵妃椅罩套,NORSBORG 诺斯伯,"¥ 1,399.00",,False,http://www.ikea.com/cn/zh/catalog/products/20320901/,False
储物盒和储物篮,附盖储物盒,皮恩拉,¥ 49.00,室内/外,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
地毯,长绒地毯,阿达姆,¥ 399.00,室内/户外,False,http://www.ikea.com/cn/zh/catalog/products/30334988/,False
靠垫和靠垫套,垫套,桑尼拉,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
搁架单元,橱柜双门/一搁板,伊克特,¥ 500.00,可调节,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
花盆和花架,盆栽植物,红边龙血树,¥ 99.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
顶灯,5头吊灯,米尼特,¥ 599.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
床上用品,被套和2个枕套,纳斯敏,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/00337479/,True
固定式衣柜,衣柜,帕克思,"¥ 6,440.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,True
连壁搁板,墙搁架,埃克比 雅朋 / 埃克比 比亚姆,¥ 248.00,,False,http://www.ikea.com/cn/zh/catalog/products/70282181/,False
搁架单元,书桌组合,KALLAX卡莱克,¥ 628.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
靠垫和靠垫套,垫套,斯达奇,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
皮革与涂层布艺沙发,五人转角沙发,维姆勒,"¥ 5,999.00",配右贵妃椅,False,http://www.ikea.com/cn/zh/catalog/products/40198589/,False
电视及视听类家具,墙搁板,MOSTORP 莫托普,"¥ 1,299.00",,False,http://www.ikea.com/cn/zh/catalog/products/10353567/,False
茶几和边桌,边桌,HEMNES 汉尼斯,¥ 399.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/80352989/,False
书柜,活动搁板,BILLY毕利,¥ 45.00,,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
顶灯,吊灯,勒纳普,¥ 199.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
布艺沙发,三人沙发,爱克托,"¥ 1,999.00",,False,http://www.ikea.com/cn/zh/catalog/products/S89172031/,False
组合沙发,靠背,VALLENTUNA 瓦伦图,¥ 500.00,拼接单元,False,http://www.ikea.com/cn/zh/catalog/products/S29193729/,False
窗帘和百页帘,窗帘,桑尼拉,¥ 299.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/20362585/,False
橱柜和展示柜,储物单元,IKEA PS 2017,¥ 499.00,,False,http://www.ikea.com/cn/zh/catalog/products/40363174/,False
台灯,台灯,格伦诺,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,True
灯罩、灯座和电线,台灯座,汉莫,¥ 40.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
落地灯,落地灯/ 阅读灯,巴罗米特,¥ 349.00,,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
窗帘杆和轨道,窗帘杆组合,瑞卡,¥ 50.00,,False,http://www.ikea.com/cn/zh/catalog/products/80281652/,False
沙发床,双人沙发床,IKEA PS 莫尔伯,"¥ 2,599.00",带3个抽屉/2个床垫,False,http://www.ikea.com/cn/zh/catalog/products/70322219/,False
布料和缝纫用品,布料,桑瑞德,¥ 7.90,,True,http://www.ikea.com/cn/zh/catalog/products/51725112/,False
单人沙发/扶手椅,单人沙发/扶手椅,芬托普,¥ 599.00,,False,http://www.ikea.com/cn/zh/catalog/products/S79090451/,False
LED灯具,LED灯泡 E27 1800流明,里代尔,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
灯泡和配件,电线管理袋,IDEBO 依迪布,¥ 39.90,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
备用沙发套,3人沙发套+贵妃椅罩套,NORSBORG 诺斯伯,"¥ 1,049.00",,False,http://www.ikea.com/cn/zh/catalog/products/20320901/,False
储物盒和储物篮,篮筐,GABBIG 伽比,¥ 69.00,室内/外,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
地毯,长绒地毯,阿达姆,¥ 399.00,室内/户外,False,http://www.ikea.com/cn/zh/catalog/products/30334988/,False
靠垫和靠垫套,垫套,桑尼拉,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
搁架单元,橱柜双门/双搁板,伊克特,¥ 400.00,可调节,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
花盆和花架,盆栽植物,红黄裸萼球,¥ 5.90,3件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
顶灯,吊灯,奥思迪,¥ 149.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
床上用品,被套和2个枕套,纳斯敏,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/00337479/,True
固定式衣柜,衣柜,帕克思,"¥ 2,110.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
连壁搁板,墙搁板,埃克比 雅朋 / 埃克比 法尔特,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/70282181/,False
搁架单元,储物单元,KALLAX卡莱克,¥ 399.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
靠垫和靠垫套,垫套,斯达奇,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
皮革与涂层布艺沙发,五人转角沙发,维姆勒,"¥ 4,499.00",配右贵妃椅,False,http://www.ikea.com/cn/zh/catalog/products/40198589/,False
电视及视听类家具,电视柜,MOSTORP 莫托普,"¥ 2,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/10353567/,False
茶几和边桌,长几,HEMNES 汉尼斯,¥ 999.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/80352989/,False
书柜,活动搁板,BILLY毕利,¥ 25.00,,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
顶灯,吊灯,赫克塔,¥ 199.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
布艺沙发,双人沙发,爱克托,"¥ 1,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/S89172031/,False
组合沙发,单座组合件,索德汉,"¥ 1,499.00",拼接单元,False,http://www.ikea.com/cn/zh/catalog/products/S29193729/,False
窗帘和百页帘,窗帘,桑尼拉,¥ 299.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/20362585/,False
橱柜和展示柜,柜子,STOCKHOLM 斯德哥尔摩 2017,"¥ 3,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/40363174/,True
台灯,台灯,格伦诺,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,True
灯罩、灯座和电线,带挂杆的双线组,汉莫,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
灯罩、灯座和电线,灯线装置,汉莫,¥ 20.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
落地灯,落地灯,斯德哥尔摩,¥ 999.00,,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
窗帘杆和轨道,窗帘杆组合,瑞卡,¥ 50.00,,False,http://www.ikea.com/cn/zh/catalog/products/80281652/,False
沙发床,三人沙发床,VALLENTUNA 瓦伦图,"¥ 6,990.00",带3个抽屉/2个床垫,False,http://www.ikea.com/cn/zh/catalog/products/70322219/,False
布料和缝纫用品,布料,纳格林,¥ 39.00,,False,http://www.ikea.com/cn/zh/catalog/products/51725112/,False
单人沙发/扶手椅,带垫扶手椅,芬托普 / 德维克,¥ 798.00,,False,http://www.ikea.com/cn/zh/catalog/products/S79090451/,False
LED灯具,LED灯泡 E14 80流明,里代尔,¥ 29.90,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
灯泡和配件,电线管理袋,IDEBO 依迪布,¥ 39.90,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
备用沙发套,8人U形沙发套,NORSBORG 诺斯伯,"¥ 2,395.00",,False,http://www.ikea.com/cn/zh/catalog/products/20320901/,False
储物盒和储物篮,盒子,SOCKERBIT 索克比,¥ 19.90,室内/外,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
地毯,平织地毯,哈尔维,"¥ 1,299.00",室内/户外,False,http://www.ikea.com/cn/zh/catalog/products/30334988/,False
靠垫和靠垫套,垫套,GULLKLOCKA 古洛卡,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
搁架单元,盒,伊克特,¥ 69.00,可调节,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
花盆和花架,盆栽植物,红黄裸萼球,¥ 14.90,3件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
顶灯,双盏吊灯,克劳比,¥ 199.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
顶灯,吊灯,欧塔瓦,¥ 249.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
床上用品,被套和2个枕套,纳斯敏,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/00337479/,True
固定式衣柜,衣柜,帕克思,"¥ 1,205.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
连壁搁板,墙搁板,埃克比 雅朋 / 埃克比 法尔特,¥ 109.00,,False,http://www.ikea.com/cn/zh/catalog/products/70282181/,False
搁架单元,储物装置带分隔间,KALLAX卡莱克,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
靠垫和靠垫套,垫套,斯达奇,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
皮革与涂层布艺沙发,六人U型沙发,维姆勒,"¥ 6,898.00",配右贵妃椅,False,http://www.ikea.com/cn/zh/catalog/products/40198589/,False
电视及视听类家具,电视柜,布鲁萨里,¥ 499.00,,False,http://www.ikea.com/cn/zh/catalog/products/10353567/,False
茶几和边桌,储物桌,IKEA PS 2014,¥ 599.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/80352989/,False
书柜,玻璃门书柜,BILLY毕利,"¥ 1,299.00",,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
顶灯,吊灯,赫克塔,¥ 399.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
布艺沙发,双人沙发和贵妃椅,爱克托,"¥ 3,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/S89172031/,False
组合沙发,扶手,索德汉,¥ 250.00,拼接单元,False,http://www.ikea.com/cn/zh/catalog/products/S29193729/,False
窗帘和百页帘,窗帘,桑尼拉,¥ 299.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/20362585/,False
橱柜和展示柜,玻璃门柜,克林斯伯,¥ 699.00,,False,http://www.ikea.com/cn/zh/catalog/products/40363174/,False
台灯,台灯,法多,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,True
灯罩、灯座和电线,灯线装置,汉莫,¥ 20.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
落地灯,落地灯,斯维尔,¥ 299.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
窗帘杆和轨道,窗帘杆组合,瑞卡,¥ 50.00,,False,http://www.ikea.com/cn/zh/catalog/products/80281652/,False
沙发床,五人沙发床,VALLENTUNA 瓦伦图,"¥ 12,070.00",带3个抽屉/2个床垫,False,http://www.ikea.com/cn/zh/catalog/products/70322219/,False
布料和缝纫用品,布料,艾米 兰德,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/51725112/,False
单人沙发/扶手椅,单人沙发/扶手椅,赫姆索尔,¥ 249.00,,False,http://www.ikea.com/cn/zh/catalog/products/S79090451/,False
LED灯具,LED灯泡 E14 200流明,RYET 里耶,¥ 29.90,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
灯泡和配件,无线充电器,JYSSEN 伊深,¥ 200.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
备用沙发套,9人U形沙发套,NORSBORG 诺斯伯,"¥ 2,495.00",,False,http://www.ikea.com/cn/zh/catalog/products/20320901/,False
储物盒和储物篮,附盖储物盒,KUGGIS 库吉斯,¥ 49.00,室内/外,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
地毯,平织地毯,卡德鲁,"¥ 1,499.00",室内/户外,False,http://www.ikea.com/cn/zh/catalog/products/30334988/,False
靠垫和靠垫套,垫套,GULLKLOCKA 古洛卡,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
搁架单元,连接器,伊克特,¥ 29.00,可调节,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
花盆和花架,花盆移动盘,维德佩,¥ 99.00,3件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
顶灯,吊灯,麦勒迪,¥ 99.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
床上用品,被套和2个枕套,纳斯敏,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/00337479/,True
固定式衣柜,衣柜,帕克思,"¥ 2,415.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
连壁搁板,墙搁板,埃克比 雅朋 / 埃克比 豪尔,¥ 109.00,,False,http://www.ikea.com/cn/zh/catalog/products/70282181/,False
连壁搁板,带抽屉搁架,埃克比阿来斯,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/70282181/,False
搁架单元,分隔板,KALLAX卡莱克,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
靠垫和靠垫套,垫套,格尔利,¥ 29.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
皮革与涂层布艺沙发,双人沙发,维姆勒,"¥ 1,999.00",配右贵妃椅,False,http://www.ikea.com/cn/zh/catalog/products/40198589/,False
皮革与涂层布艺沙发,四人沙发,维姆勒,"¥ 4,099.00",配右贵妃椅,False,http://www.ikea.com/cn/zh/catalog/products/40198589/,False
电视及视听类家具,电视柜,布鲁萨里,¥ 599.00,,False,http://www.ikea.com/cn/zh/catalog/products/10353567/,False
茶几和边桌,脚轮边桌,IKEA PS 2017,¥ 699.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/80352989/,False
书柜,转角装置,BILLY毕利,¥ 20.00,,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
顶灯,吊灯,SINNERLIG 希利,¥ 399.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
布艺沙发,三人沙发,STOCKSUND 斯托桑,"¥ 3,499.00",,False,http://www.ikea.com/cn/zh/catalog/products/S89172031/,False
组合沙发,转角部分,索德汉,"¥ 2,000.00",拼接单元,False,http://www.ikea.com/cn/zh/catalog/products/S29193729/,False
窗帘和百页帘,窗帘,桑尼拉,¥ 299.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/20362585/,False
橱柜和展示柜,储物组合,利克胡,¥ 796.00,,False,http://www.ikea.com/cn/zh/catalog/products/40363174/,False
台灯,台灯,法多,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,True
灯罩、灯座和电线,落地灯灯座,汉莫,¥ 100.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
落地灯,落地灯,洛科斯莫,¥ 799.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
窗帘杆和轨道,窗帘杆转角连接件,瑞卡,¥ 30.00,,False,http://www.ikea.com/cn/zh/catalog/products/80281652/,False
沙发床,六人转角沙发床,VALLENTUNA 瓦伦图,"¥ 15,380.00",带3个抽屉/2个床垫,False,http://www.ikea.com/cn/zh/catalog/products/70322219/,False
布料和缝纫用品,布料,艾米洛斯,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/51725112/,False
单人沙发/扶手椅,单人沙发/扶手椅,阿西利,¥ 599.00,,False,http://www.ikea.com/cn/zh/catalog/products/S79090451/,False
LED灯具,LED灯泡 E14 400流明,RYET 里耶,¥ 19.90,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
灯泡和配件,无线充电器,MORIK 默里克,¥ 200.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
备用沙发套,三人沙发套,NORSBORG 诺斯伯,¥ 699.00,,False,http://www.ikea.com/cn/zh/catalog/products/20320901/,False
储物盒和储物篮,附盖储物盒,FIRRA 费拉,¥ 149.00,室内/外,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
地毯,平织地毯,卡德鲁,¥ 999.00,室内/户外,False,http://www.ikea.com/cn/zh/catalog/products/30334988/,False
靠垫和靠垫套,垫套,DAGGVIDE 达维德,¥ 39.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
搁架单元,储物单元,凯斯托,¥ 399.00,可调节,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
花盆和花架,装饰用花盆,维德佩,¥ 39.90,3件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
顶灯,吊灯,ÄNGLAND 安格兰,¥ 149.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
顶灯,吊灯,克劳比,¥ 149.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
床上用品,床单,ULLVIDE 乌维达,¥ 149.00,,False,http://www.ikea.com/cn/zh/catalog/products/00337479/,False
固定式衣柜,衣柜,帕克思,"¥ 4,215.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
连壁搁板,带抽屉搁架,埃克比阿来斯 / 埃克比 勒伯格,¥ 329.00,,False,http://www.ikea.com/cn/zh/catalog/products/70282181/,False
搁架单元,带抽屉搁架单元,KALLAX卡莱克,¥ 549.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
靠垫和靠垫套,垫套,桑尼拉,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
皮革与涂层布艺沙发,四人沙发,VALLENTUNA 瓦伦图,"¥ 8,800.00",配右贵妃椅,False,http://www.ikea.com/cn/zh/catalog/products/40198589/,False
电视及视听类家具,电视柜,彼亚斯,¥ 999.00,,False,http://www.ikea.com/cn/zh/catalog/products/10353567/,False
茶几和边桌,茶几,IKEA PS 2017,¥ 249.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/80352989/,False
书柜,书架,BILLY毕利 / 奥克伯,"¥ 2,427.00",,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
顶灯,3头吸顶灯轨,乔斯,¥ 39.90,,True,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
布艺沙发,双人沙发,VALLENTUNA 瓦伦图,"¥ 3,640.00",,False,http://www.ikea.com/cn/zh/catalog/products/S89172031/,False
组合沙发,三人座,维姆勒,"¥ 3,099.00",拼接单元,False,http://www.ikea.com/cn/zh/catalog/products/S29193729/,True
窗帘和百页帘,窗帘,维温,¥ 99.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/20362585/,False
橱柜和展示柜,储物组合,利克胡,¥ 198.00,,False,http://www.ikea.com/cn/zh/catalog/products/40363174/,False
台灯,台灯,特瓦尔,¥ 17.90,,True,http://www.ikea.com/cn/zh/catalog/products/40341506/,True
灯罩、灯座和电线,吊灯罩,瑞格利,¥ 29.90,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
落地灯,弓形落地灯,瑞格利,¥ 299.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
窗帘杆和轨道,双窗帘杆组合,瑞卡 / 胡加,¥ 120.00,,False,http://www.ikea.com/cn/zh/catalog/products/80281652/,False
沙发床,带床的座椅组件,VALLENTUNA 瓦伦图,"¥ 2,650.00",带3个抽屉/2个床垫,False,http://www.ikea.com/cn/zh/catalog/products/70322219/,False
布料和缝纫用品,布料,艾纳,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/51725112/,False
单人沙发/扶手椅,靠垫,阿西利,¥ 149.00,,False,http://www.ikea.com/cn/zh/catalog/products/S79090451/,False
LED灯具,LED灯泡 E14 R50反射器 400流明,里代尔,¥ 39.90,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
灯泡和配件,带盖电线收纳盒,ROMMA 罗玛,¥ 69.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
备用沙发套,双人沙发+2个贵妃椅罩套,NORSBORG 诺斯伯,"¥ 1,299.00",,False,http://www.ikea.com/cn/zh/catalog/products/20320901/,False
储物盒和储物篮,附盖储物盒,FIRRA 费拉,¥ 69.00,室内/外,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
地毯,平织地毯,RASKMÖLLE 拉斯纳,"¥ 1,299.00",室内/户外,False,http://www.ikea.com/cn/zh/catalog/products/30334988/,False
靠垫和靠垫套,垫套,KLIPPÖRT 克波特,¥ 39.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
搁架单元,带抽屉搁架单元,凯斯托 / KALLAX卡莱克,¥ 699.00,可调节,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
花盆和花架,盆栽植物,绿宝,¥ 14.90,3件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
顶灯,吊灯,莫恩达,¥ 59.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
床上用品,床垫罩,ULLVIDE 乌维达,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/00337479/,False
固定式衣柜,衣柜,帕克思,"¥ 3,865.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
连壁搁板,墙搁板,拉克,¥ 39.00,,False,http://www.ikea.com/cn/zh/catalog/products/70282181/,False
搁架单元,带抽屉搁架单元,KALLAX卡莱克,¥ 699.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
靠垫和靠垫套,垫套,桑尼拉,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
皮革与涂层布艺沙发,三人转角沙发,VALLENTUNA 瓦伦图,"¥ 7,600.00",配右贵妃椅,False,http://www.ikea.com/cn/zh/catalog/products/40198589/,False
皮革与涂层布艺沙发,五人沙发,VALLENTUNA 瓦伦图,"¥ 11,180.00",配右贵妃椅,False,http://www.ikea.com/cn/zh/catalog/products/40198589/,False
电视及视听类家具,电视柜,斯德哥尔摩,"¥ 2,999.00",,False,http://www.ikea.com/cn/zh/catalog/products/10353567/,False
茶几和边桌,边桌/凳,IKEA PS 2017,¥ 399.00,2件套,False,http://www.ikea.com/cn/zh/catalog/products/80352989/,False
书柜,书架,BILLY毕利 / 奥克伯,¥ 699.00,,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
书柜,书架,BILLY毕利 / 奥克伯,"¥ 1,998.00",,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
顶灯,3头吸顶灯轨,赫辛吉,¥ 99.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
布艺沙发,三人沙发,VALLENTUNA 瓦伦图,"¥ 5,360.00",,False,http://www.ikea.com/cn/zh/catalog/products/S89172031/,False
组合沙发,单人座,维姆勒,"¥ 1,199.00",拼接单元,False,http://www.ikea.com/cn/zh/catalog/products/S29193729/,True
窗帘和百页帘,窗帘,维温,¥ 99.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/20362585/,False
橱柜和展示柜,储物组合,利克胡,¥ 328.00,,False,http://www.ikea.com/cn/zh/catalog/products/40363174/,False
台灯,台灯,纳比,¥ 79.00,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
灯罩、灯座和电线,台灯底座带无线充电,瓦弗,¥ 400.00,,False,http://www.ikea.com/cn/zh/catalog/products/20279261/,False
落地灯,落地灯/ 阅读灯,福尔玛,¥ 249.00,带2个灯罩,False,http://www.ikea.com/cn/zh/catalog/products/80148837/,False
窗帘杆和轨道,双窗帘杆组合,瑞卡 / 胡加,¥ 120.00,,False,http://www.ikea.com/cn/zh/catalog/products/80281652/,False
沙发床,单人沙发床储物盒,利克赛,¥ 99.00,带3个抽屉/2个床垫,False,http://www.ikea.com/cn/zh/catalog/products/70322219/,False
布料和缝纫用品,布料,艾纳,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/51725112/,False
单人沙发/扶手椅,靠垫,阿西利,¥ 149.00,,False,http://www.ikea.com/cn/zh/catalog/products/S79090451/,False
LED灯具,LED 灯泡 GU10 400流明,里代尔,¥ 39.90,,False,http://www.ikea.com/cn/zh/catalog/products/40341506/,False
灯泡和配件,3接口USB充电器,科普拉,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/40334172/,False
备用沙发套,双人沙发和贵妃椅的外套,NORSBORG 诺斯伯,¥ 949.00,,False,http://www.ikea.com/cn/zh/catalog/products/20320901/,False
储物盒和储物篮,附盖储物盒,FIRRA 费拉,¥ 59.00,室内/外,False,http://www.ikea.com/cn/zh/catalog/products/80173153/,False
地毯,平织地毯,斯德哥尔摩,"¥ 1,499.00",室内/户外,False,http://www.ikea.com/cn/zh/catalog/products/30334988/,False
靠垫和靠垫套,垫套,KUDDVIVA 库维瓦,¥ 49.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
搁架单元,搁板柜,勒伯格,¥ 99.00,可调节,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
花盆和花架,盆栽植物,绿宝,¥ 39.90,3件套,False,http://www.ikea.com/cn/zh/catalog/products/10214487/,False
顶灯,吊灯,莫恩达,¥ 99.00,3枝,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
床上用品,被套和2个枕套,ÄNGSLILJA 安斯莉娅,¥ 299.00,,False,http://www.ikea.com/cn/zh/catalog/products/00337479/,False
固定式衣柜,衣柜,帕克思,"¥ 2,410.00",,False,http://www.ikea.com/cn/zh/catalog/products/S69127676/,False
连壁搁板,墙搁板,拉克,¥ 199.00,,False,http://www.ikea.com/cn/zh/catalog/products/70282181/,False
搁架单元,带抽屉搁架单元,KALLAX卡莱克,¥ 449.00,,False,http://www.ikea.com/cn/zh/catalog/products/50353589/,False
靠垫和靠垫套,垫套,桑尼拉,¥ 59.00,,False,http://www.ikea.com/cn/zh/catalog/products/70375590/,False
皮革与涂层布艺沙发,带靠背的座椅组件,VALLENTUNA 瓦伦图,"¥ 3,200.00",配右贵妃椅,False,http://www.ikea.com/cn/zh/catalog/products/40198589/,False
电视及视听类家具,电视柜,维特索,¥ 499.00,,False,http://www.ikea.com/cn/zh/catalog/products/10353567/,False
茶几和边桌,茶几,MALMSTA 玛鲁塔,"¥ 1,499.00",2件套,False,http://www.ikea.com/cn/zh/catalog/products/80352989/,False
书柜,书架,BILLY毕利 / 奥克伯,"¥ 1,658.00",,False,http://www.ikea.com/cn/zh/catalog/products/00352894/,False
顶灯,3头吸顶灯轨,斯维尔,¥ 149.00,,False,http://www.ikea.com/cn/zh/catalog/products/00325773/,False
布艺沙发,三人沙发,VALLENTUNA 瓦伦图,"¥ 6,310.00",,False,http://www.ikea.com/cn/zh/catalog/products/S89172031/,False
组合沙发,双人座,维姆勒,"¥ 2,099.00",拼接单元,False,http://www.ikea.com/cn/zh/catalog/products/S29193729/,True
窗帘和百页帘,窗帘,维温,¥ 99.00,2幅,False,http://www.ikea.com/cn/zh/catalog/products/20362585/,False
